"Data","France_long_est6_hp1","France_ls_est6_hp1","France_long_est6_hp3","France_ls_est6_hp3","France_long_est12_hp1","France_ls_est12_hp1","France_long_est12_hp3","France_ls_est12_hp3","CAC.Index","GFRN10.Index","UK_long_est6_hp1","UK_ls_est6_hp1","UK_long_est6_hp3","UK_ls_est6_hp3","UK_long_est12_hp1","UK_ls_est12_hp1","UK_long_est12_hp3","UK_ls_est12_hp3","UKX.Index","GUKG10.Index","Brazil_long_est6_hp1","Brazil_ls_est6_hp1","Brazil_long_est6_hp3","Brazil_ls_est6_hp3","Brazil_long_est12_hp1","Brazil_ls_est12_hp1","Brazil_long_est12_hp3","Brazil_ls_est12_hp3","IBOV.Index","GEBR10Y.Index","Germany_long_est6_hp1","Germany_ls_est6_hp1","Germany_long_est6_hp3","Germany_ls_est6_hp3","Germany_long_est12_hp1","Germany_ls_est12_hp1","Germany_long_est12_hp3","Germany_ls_est12_hp3","DAX.Index","GDBR10.Index","USA_long_est6_hp1","USA_ls_est6_hp1","USA_long_est6_hp3","USA_ls_est6_hp3","USA_long_est12_hp1","USA_ls_est12_hp1","USA_long_est12_hp3","USA_ls_est12_hp3","SPX.Index","USGG10YR.Index"
2014-01-16,-0.0113492178052578,-0.015157201495351,-0.0113492178052578,-0.015157201495351,-0.00820030885368039,-0.00937526255237486,-0.00820030885368039,-0.00937526255237486,-0.00295470756474371,9.59387513958906e-05,-0.0105150438763946,-0.019245677168632,-0.0105150438763946,-0.019245677168632,-0.0116831815459604,-0.0208714123754985,-0.0116831815459604,-0.0208714123754985,-0.00065103975741431,0.00011001464322869,-0.00458963654034905,-0.00537264355856237,-0.00458963654034905,-0.00537264355856237,-0.0061441333179586,-0.00210955393144241,-0.0061441333179586,-0.00210955393144241,-0.00816478862557725,0.00040977549761667,-0.00217035953348099,-0.00642164836656289,-0.00217035953348099,-0.00642164836656289,0.000458888243224376,-0.00467937828188458,0.000458888243224376,-0.00467937828188458,-0.00165402858695622,6.99770911845692e-05,-0.001906113003322,-0.00189560239477071,-0.001906113003322,-0.00171794444475126,-0.00399927680584344,-0.00411989202834984,-0.00399927680584344,-0.00411989202834984,-0.00134712559105812,0.00011118796543546
2014-01-17,-0.00532803571638685,-0.00605033573584712,-0.00532803571638685,-0.00605033573584712,0.00245062122162687,-0.000692388175906888,0.00245062122162687,-0.000692388175906888,0.00190541457236977,9.46214274537885e-05,0.00543070641722299,0.00205139901562079,0.00543070641722299,0.00205139901562079,0.00545105056980533,0.00246761790926109,0.00545105056980533,0.00246761790926109,0.00203655827520536,0.00011078660461367,-0.00969374945894752,-0.00116954410008152,-0.00969374945894752,-0.00116954410008152,-0.0113510133549244,-0.0047096514591537,-0.0113510133549244,-0.0047096514591537,-0.0103508711916179,0.00040977549761666,0.00605886294951286,0.0085319671232077,0.00605886294951286,0.0085319671232077,0.00490153128172377,0.0076415474733047,0.00490153128172377,0.0076415474733047,0.00259834878793461,6.8963179158157e-05,-0.00464683887868145,-0.00436902440109899,-0.00464683887868145,0.000629142535326421,-0.00371125245851289,0.00301036942860899,-0.00371125245851289,0.00301036942860899,-0.00389514001376033,0.00011033888522694
2014-01-20,-0.00370002867968433,-0.00202159731481133,-0.00370002867968433,-0.00202159731481133,-0.00284929192129857,0.00122914315449618,-0.00284929192129857,0.00122914315449618,-0.00107221259387645,9.38463275203031e-05,-0.00209491578149379,-0.00705258546331611,-0.00209491578149379,-0.00705258546331611,-0.00107774697735397,-0.00447219850189118,-0.00107774697735397,-0.00447219850189118,0.00108795923447489,0.0001106708199398,-0.00838990278869189,-0.00320246985766237,-0.00838990278869189,-0.00320246985766237,-0.00701740591700317,-0.00199115055681798,-0.00701740591700317,-0.00199115055681798,-0.0096275255734325,0.00040977549761668,-0.00395539750392659,-6.05416069690001e-05,-0.00395539750392659,-6.05416069690001e-05,0.000956108234236863,0.00288203817600385,0.000956108234236863,0.00288203817600385,-0.00277739003341895,6.84951327244434e-05,0,0,0,0,0,0,0,0,0,0
2014-01-21,-0.00155623984780773,0.000508133633227659,-0.00155623984780773,0.000508133633227659,0.00395611716158073,0.0148724781087947,0.00395611716158073,0.0148724781087947,0.00023364161689257,9.43501596278462e-05,0.000579126945738917,-0.000511356757546766,0.000579126945738917,-0.000511356757546766,0.000655336428897701,-0.000643188155334373,0.000655336428897701,-0.000643188155334373,-0.00036128383013507,0.00011090238592297,-0.0128106377358137,-0.0167517609020873,-0.0128106377358137,-0.0167517609020873,-0.00304975803187602,-0.00104138108234209,-0.00304975803187602,-0.00104138108234209,-0.00341419549810716,0.00040977549761678,-0.000859306617876254,-0.00177437267309644,-0.000859306617876254,-0.00177437267309644,0.0044332612930158,0.00910126764415542,0.0044332612930158,0.00910126764415542,0.00146358031680042,6.8378112524197e-05,0.00167923747250365,0.000971878248370306,0.00167923747250365,-0.0020396903918205,0.00122365064958863,-0.00175809749560552,0.00122365064958863,-0.00175809749560552,0.00277369880894105,0.0002210450762209
2014-01-22,0.00246209694150168,0.000720202890923005,0.00246209694150168,0.000720202890923005,0.00413661915964014,0.0108448712757468,0.00413661915964014,0.0108448712757468,0.00025671447106404,9.56675732442025e-05,0.00525097209770808,0.00694065400595723,0.00525097209770808,0.00694065400595723,0.00574134172678642,0.0055434065576252,0.00574134172678642,0.0055434065576252,-0.0011603304527484,0.00011290872757524,0.0138889818971997,-0.00183023835135265,0.0138889818971997,-0.00183023835135265,0.0135054871768325,-0.0080668785980178,0.0135054871768325,-0.0080668785980178,0.0156070709755037,0.00040977549761662,-0.00244402596435644,-0.00595549194254341,-0.00244402596435644,-0.00595549194254341,0.00464680131949669,0.00499331930927027,0.00464680131949669,0.00499331930927027,-0.00102876429067681,6.91191824185201e-05,0.00179907503131571,0.00171022937986165,0.00179907503131571,0.00322031734362971,0.0032809687473947,0.00625392799542102,0.0032809687473947,0.00625392799542102,0.0005748996637379,0.00011212174473192
2014-01-23,-0.00803990908466112,0.00174798348947092,-0.00803990908466112,0.00174798348947092,-0.0102887689814445,-3.65619089796043e-05,-0.0102887689814445,-3.65619089796043e-05,-0.0101780817483548,9.50476681552363e-05,-0.00789427937468745,-0.00267735810013248,-0.00789427937468745,-0.00267735810013248,-0.0110727806630457,-0.0050634388077313,-0.0110727806630457,-0.0050634388077313,-0.00777137935025119,0.00010997604123322,-0.0218607065481661,-0.012481489598052,-0.0218607065481661,-0.012481489598052,-0.0178672198278315,-0.00170521683449432,-0.0178672198278315,-0.00170521683449432,-0.0198601614208605,0.00040977549761666,-0.00815762953891475,-0.00503799134481497,-0.00815762953891475,-0.00503799134481497,-0.00808234345235015,-0.00637566488085961,-0.00808234345235015,-0.00637566488085961,-0.00916347654501849,6.72467400327607e-05,-0.011064750570995,-0.00960531572846224,-0.011064750570995,-0.00241268252164595,-0.010649889371416,-0.00425403523087753,-0.010649889371416,-0.00425403523087753,-0.00888956343570779,0.00010870968843315
2014-01-24,-0.0292146881686557,-0.0085656306663926,-0.0292146881686557,-0.0085656306663926,-0.0286391412811693,-0.007417273346214,-0.0286391412811693,-0.007417273346214,-0.0279119636716998,9.3187374003708e-05,-0.0206220673307419,-0.00474345590066361,-0.0206220673307419,-0.00474345590066361,-0.0209178223040215,-0.00926686363834062,-0.0209178223040215,-0.00926686363834062,-0.0161723714359956,0.00010850888821799,-0.009851297794368,0.0084944675833275,-0.009851297794368,0.0084944675833275,-0.0107829467294387,0.00314765300978315,-0.0107829467294387,0.00314765300978315,-0.0110346311924934,0.00040977549761666,-0.0266484841837271,-0.00608609151543626,-0.0266484841837271,-0.00608609151543626,-0.0274765924766618,-0.0106711223685148,-0.0274765924766618,-0.0106711223685148,-0.02481767285776,6.52563053536795e-05,-0.025948161531512,-0.0250246759384233,-0.025948161531512,-0.0100733180887197,-0.0255772626274136,-0.00866882004442548,-0.0255772626274136,-0.00866882004442548,-0.0208754908502237,0.00010630714526926
2014-01-27,-0.00679213626407804,0.00502544699055207,-0.00679213626407804,0.00502544699055207,-0.00199033866319875,0.00668472431609335,-0.00199033866319875,0.00668472431609335,-0.00406346795723623,9.27221647229731e-05,-0.0135711625794531,-0.00633639885715898,-0.0135711625794531,-0.00633639885715898,-0.0148971279695383,-0.00450641343713698,-0.0148971279695383,-0.00450641343713698,-0.0169694495883693,0.00010862473573088,-0.00569591879469644,-0.000630489925710687,-0.00569591879469644,-0.000630489925710687,-0.00309808253150567,-0.000966584960065298,-0.00309808253150567,-0.000966584960065298,-0.00180591536681223,0.00040977549761665,-0.00806126405969421,-0.0080225080227182,-0.00806126405969421,-0.0080225080227182,-0.00655637089225558,-0.00805192065039262,-0.00655637089225558,-0.00805192065039262,-0.00455706014254666,6.5529561151455e-05,-0.00460632704987562,-0.00414868489840237,-0.00460632704987562,-0.00128247668302073,-0.00584022780958782,-0.00337979637235897,-0.00584022780958782,-0.00337979637235897,-0.00487630495618029,0.00010757812429863
2014-01-28,0.0154084767429865,0.0145243016846333,0.0154084767429865,0.0145243016846333,0.0182692094515069,0.0132597957172107,0.0182692094515069,0.0132597957172107,0.00982733993475774,9.27221647229047e-05,0.0148377468932199,0.0108199043878578,0.0148377468932199,0.0108199043878578,0.0160721817522662,0.0167715337434169,0.0160721817522662,0.0167715337434169,0.003308063614964,0.00010982162951123,0.00718036369914588,0.00559308237418121,0.00718036369914588,0.00559308237418121,0.00674155325222059,0.00691522921919252,0.00674155325222059,0.00691522921919252,0.00293075002463262,0.00040977549761664,0.012852566957992,0.0128669891025366,0.012852566957992,0.0128669891025366,0.0035295807727449,0.00314636852566297,0.0035295807727449,0.00314636852566297,0.0061705682399174,6.59979560650984e-05,0.0105695877784386,0.0104857488306169,0.0105695877784386,0.00546198300706902,0.0122161155105289,0.00785557389160685,0.0122161155105289,0.00785557389160685,0.00614068569119202,0.00010761288702569
2014-01-29,-0.00522552197108672,0.000288932375340223,-0.00522552197108672,0.000288932375340223,-0.00499459318518136,-0.00324770083259407,-0.00499459318518136,-0.00324770083259407,-0.00676416687971452,9.17528042323835e-05,-0.00490475004001378,0.00107676417906999,-0.00490475004001378,0.00107676417906999,-0.00411767515343053,-0.00272649408225822,-0.00411767515343053,-0.00272649408225822,-0.00426789281731139,0.00010812270551368,0.00317133227736499,0.019949589171282,0.00317133227736499,0.019949589171282,-0.00292634316814766,0.00633331153826699,-0.00292634316814766,0.00633331153826699,-0.00593843343248138,0.00040977549761677,-0.0117178623983232,-0.000401157713522005,-0.0117178623983232,-0.000401157713522005,-0.00717984319995368,-0.001086992885861,-0.00717984319995368,-0.001086992885861,-0.00746047320533526,6.85341386939207e-05,-0.0115351876110042,-0.0111723260588272,-0.0115351876110042,0.000219215171019749,-0.0116517997721606,-0.00118633530813739,-0.0116517997721606,-0.00118633530813739,-0.0102092050209205,0.00010482704482435
2014-01-30,0.00609296796980763,0.0154680363589186,0.00609296796980763,0.0154680363589186,0.00394232214144985,0.0147615597794771,0.00394232214144985,0.0147615597794771,0.00554248516952232,9.04728871705718e-05,0.00441672502281842,0.00802983563031001,0.00441672502281842,0.00802983563031001,0.00377111496050864,0.00613490921555615,0.00377111496050864,0.00613490921555615,-0.00089085430329997,0.0001076978613039,-0.00734956665577413,-0.000268687484383023,-0.00734956665577413,-0.000268687484383023,-0.00285368173329759,0.00278733246155782,-0.00285368173329759,0.00278733246155782,-0.00657108972849309,0.00040977549761661,0.00740356540708675,0.0072174460614931,0.00740356540708675,0.0072174460614931,0.00606569232911092,0.00361710862914655,0.00606569232911092,0.00361710862914655,0.00393606755255855,6.74808434589657e-05,0.0152576957065089,0.0147928350362272,0.0152576957065089,0.00890942162049879,0.0160918520648496,0.00970470578839433,0.0160918520648496,0.00970470578839433,0.0112670499380002,0.00010553045092949
2014-01-31,-0.00885433947693859,-0.0192254338616066,-0.00885433947693859,-0.0192254338616066,-0.00923909778320298,-0.018869760845959,-0.00923909778320298,-0.018869760845959,-0.00342103626298443,8.74459932598081e-05,-0.00468728921125439,-0.00018526947955011,-0.00468728921125439,-0.00018526947955011,-0.0033930539831416,0.00398279978363092,-0.0033930539831416,0.00398279978363092,-0.00428388991274694,0.00010599803133125,0.00471270546092417,0.00355684053979344,0.00471270546092417,0.00355684053979344,0.00350827480041893,0.00682060237923876,0.00350827480041893,0.00682060237923876,0.00835444699148886,0.00040977549761672,-0.00906866294605491,-0.00487025216395121,-0.00906866294605491,-0.00487025216395121,-0.0115860852229589,-0.00875949716402169,-0.0115860852229589,-0.00875949716402169,-0.007147825567452,6.52953430437508e-05,-0.0020310168372657,-0.00311527164675462,-0.0020310168372657,0.0046157522904684,-0.0037527077762648,-0.000322481478530423,-0.0037527077762648,-0.000322481478530423,-0.00646531303819559,0.00010356292068703
2014-02-03,-0.0162673781664833,-0.014310604544116,-0.018511914560422,-0.0152807837892448,-0.0144108627604776,-0.00985365891752177,-0.0152750523494475,-0.00865088269036851,-0.0139159617064998,8.69024611221194e-05,-0.00720757994850663,-0.00554182805812109,-0.00681563486172387,-0.0101509988260262,-0.00929996803421274,-0.00852247477350832,-0.00774426771190662,-0.00730319569058346,-0.00687818334859084,0.00010530243727814,-0.0171083998377556,0.0133557179445725,-0.0248895445915921,-0.00146295894144211,-0.0166411515477353,0.0115078046954707,-0.0246401075115601,0.00247617022949564,-0.0313083817880308,0.00040977549761663,-0.00806558092239473,-0.000376993854074525,-0.0176278738661559,-0.0120150135248753,-0.00640613842622184,-0.0030566107592328,-0.00986827843322169,-0.00741234453394291,-0.0128899433512992,6.47097375305298e-05,-0.0110630127349272,0.00541805514053106,-0.0277220420211511,-0.00633679513883889,-0.00798022570918133,0.00987272414331264,-0.0287750038405404,-0.0089031519461612,-0.0228319467740758,0.0001009367451326
2014-02-04,0.00868284675385422,0.00884763497356056,0.0146586698879205,0.0195198233556783,0.00550813512384285,0.00435121004737526,0.00746386237313579,0.00857926849843227,0.00236139005538307,8.75624547861938e-05,-0.00282037688592907,0.000799437638509204,-0.00182549177689706,0.00156239729216512,-0.00274187823141958,-0.00100695012911034,-0.00134356585095097,9.0492810076781e-05,-0.00253493069539682,0.00010576618013919,0.0101660581023768,0.00150860907767347,0.00824750971714638,0.00382661985291199,0.0164742955695822,0.00600890973092727,0.008920066996561,0.00334692933616121,0.0176976000866785,0.00040977549761658,-0.00942646899822408,-0.00754948905793129,-0.0049918630357666,0.00128012134598454,-0.0103006726611048,0.000282170445299323,-0.00457663461862257,0.00432550364284845,-0.00638000026125242,6.49439900643769e-05,0.00510840319277506,-0.000471124973108639,0.0112858370336708,0.00667285823878583,0.00345167880757624,-0.0034649363983037,0.0106019231681582,0.00513284663714519,0.00764112544420138,0.00010299838098736
2014-02-05,0.000687641497419733,0.00246743482998024,0.00335122629593454,0.00380204147137686,-0.00138140139105702,-0.00176979926212828,0.000341663172902074,0.000378181000446398,8.25753803932399e-05,8.74071719945431e-05,0.00233895506977833,-0.00136443387302876,0.00320809561893864,-0.0035685427352754,0.00256153870821785,-0.00278224224208445,0.00344080312128314,-0.000547566501005514,0.00133658538098109,0.00010530243727809,-0.00850732446011981,0.00929911723275223,-0.00973486081126707,0.00219179910558154,-0.00892629722955363,0.00386131284474411,-0.0132627425106533,-0.00533092313073047,-0.00723529837620987,0.00040977549761667,-0.000273256128746957,0.000438155858363931,0.000345043699153447,-0.000692353754750519,-0.000937999680303725,0.000591144262622856,-0.00152106391084905,0.00162837396644955,-0.00126973206352825,6.43973793929907e-05,-0.000331682206992423,0.00131160792321794,9.52744374580483e-05,0.00332442738446947,0.000551111471017718,0.00395292523547808,0.000366497639796792,0.00332024355949212,-0.00202825888787599,0.00010447142964682
2014-02-06,0.0300362704358514,0.0150721495989081,0.0228099791401206,0.00878036971394613,0.029236640859839,0.012964306368116,0.0277993075258645,0.0102457539664178,0.0170746929785153,8.95417800893565e-05,0.0137418970338898,0.00418227888522305,0.0142320314092048,0.00216571963833401,0.0159006188206878,0.00403398753945905,0.0142544698727312,0.00461261937604696,0.01554532517587,0.00010754336126837,0.0173077318193153,0.00314093375266666,0.0262628572635177,0.0186790170373696,0.0157420275151403,-0.00192114427226664,0.0251188464608165,0.00991229894578516,0.0238866344660735,0.00040977549761669,0.0160748681736143,0.00442144361586827,0.0173846101213568,0.00530621122601627,0.0142434525250714,0.00345944525122821,0.018714743178478,0.00278345378480882,0.0153855941871282,6.67394687496335e-05,0.00556622904866733,-0.00598379833526708,0.0142148521697347,0.00289807973766876,0.0043799573354053,-0.00721205599255192,0.0154070443634409,0.00283064727312188,0.0124397707291452,0.00010573912995459
